Date,Portfolio_Value,Regime,Holdings
2021-12-31,174046.4449881809,2.0,{}
2022-01-03,174046.4449881809,2.0,{}
2022-01-04,174046.4449881809,2.0,{}
2022-01-05,174046.4449881809,2.0,{}
2022-01-06,174046.4449881809,2.0,{}
2022-01-07,174046.4449881809,2.0,{}
2022-01-10,174046.4449881809,2.0,{}
2022-01-11,174046.4449881809,2.0,{}
2022-01-12,174046.4449881809,2.0,{}
2022-01-13,174046.4449881809,2.0,{}
2022-01-14,174046.4449881809,2.0,{}
2022-01-18,174046.4449881809,2.0,{}
2022-01-19,174046.4449881809,2.0,{}
2022-01-20,174046.4449881809,2.0,{}
2022-01-21,174046.4449881809,2.0,{}
2022-01-24,174046.4449881809,2.0,{}
2022-01-25,173386.8450026717,2.0,{'XLK': 0.98}
2022-01-26,174385.21272422932,2.0,{'XLK': 0.98}
2022-01-27,173207.4136367049,2.0,{'XLK': 0.98}
2022-01-28,178008.64124288352,2.0,{'XLK': 0.508}
2022-01-31,180281.37998952658,2.0,{'XLK': 0.514}
2022-02-01,180384.11711035465,2.0,{}
2022-02-02,180384.11711035465,2.0,{}
2022-02-03,180384.11711035465,2.0,{}
2022-02-04,180384.11711035465,2.0,{}
2022-02-07,180384.11711035465,2.0,{}
2022-02-08,180384.11711035465,2.0,{}
2022-02-09,180384.11711035465,2.0,{}
2022-02-10,180384.11711035465,2.0,{}
2022-02-11,180384.11711035465,2.0,{}
2022-02-14,180384.11711035465,2.0,{}
2022-02-15,180384.11711035465,2.0,{}
2022-02-16,180384.11711035465,2.0,{}
2022-02-17,180384.11711035465,2.0,{}
2022-02-18,180384.11711035465,2.0,{}
2022-02-22,180384.11711035465,2.0,{}
2022-02-23,180384.11711035465,2.0,{}
2022-02-24,180384.11711035465,2.0,{}
2022-02-25,180384.11711035465,2.0,{}
2022-02-28,180384.11711035465,2.0,{}
2022-03-01,180384.11711035465,2.0,{}
2022-03-02,180384.11711035465,2.0,{}
2022-03-03,180384.11711035465,2.0,{}
2022-03-04,180384.11711035465,2.0,{}
2022-03-07,180384.11711035465,2.0,{}
2022-03-08,180384.11711035465,2.0,{}
2022-03-09,180384.11711035465,2.0,{}
2022-03-10,180384.11711035465,2.0,{}
2022-03-11,180384.11711035465,2.0,{}
2022-03-14,180384.11711035465,2.0,{}
2022-03-15,180384.11711035465,2.0,{}
2022-03-16,180384.11711035465,2.0,{}
2022-03-17,180384.11711035465,2.0,{}
2022-03-18,180384.11711035465,2.0,{}
2022-03-21,180384.11711035465,2.0,{}
2022-03-22,180384.11711035465,2.0,{}
2022-03-23,180384.11711035465,2.0,{}
2022-03-24,180384.11711035465,2.0,{}
2022-03-25,180384.11711035465,2.0,{}
2022-03-28,180384.11711035465,2.0,{}
2022-03-29,180384.11711035465,2.0,{}
2022-03-30,180384.11711035465,2.0,{}
2022-03-31,180384.11711035465,2.0,{}
2022-04-01,180384.11711035465,2.0,{}
2022-04-04,180384.11711035465,2.0,{}
2022-04-05,180384.11711035465,2.0,{}
2022-04-06,180384.11711035465,2.0,{}
2022-04-07,180384.11711035465,2.0,{}
2022-04-08,180384.11711035465,2.0,{}
2022-04-11,180384.11711035465,2.0,{}
2022-04-12,180384.11711035465,2.0,{}
2022-04-13,180384.11711035465,2.0,{}
2022-04-14,180384.11711035465,2.0,{}
2022-04-18,180384.11711035465,2.0,{}
2022-04-19,180384.11711035465,2.0,{}
2022-04-20,180384.11711035465,2.0,{}
2022-04-21,180384.11711035465,2.0,{}
2022-04-22,180384.11711035465,2.0,{}
2022-04-25,180384.11711035465,2.0,{}
2022-04-26,180384.11711035465,2.0,{}
2022-04-27,180384.11711035465,2.0,{}
2022-04-28,180384.11711035465,2.0,{}
2022-04-29,180384.11711035465,2.0,{}
2022-05-02,180384.11711035465,2.0,{}
2022-05-03,180384.11711035465,2.0,{}
2022-05-04,180384.11711035465,2.0,{}
2022-05-05,180384.11711035465,2.0,{}
2022-05-06,180384.11711035465,2.0,{}
2022-05-09,180384.11711035465,2.0,{}
2022-05-10,180384.11711035465,2.0,{}
2022-05-11,180384.11711035465,2.0,{}
2022-05-12,180384.11711035465,2.0,{}
2022-05-13,180384.11711035465,2.0,{}
2022-05-16,180384.11711035465,2.0,{}
2022-05-17,180384.11711035465,2.0,{}
2022-05-18,180384.11711035465,2.0,{}
2022-05-19,180384.11711035465,2.0,{}
2022-05-20,180384.11711035465,2.0,{}
2022-05-23,180384.11711035465,2.0,{}
2022-05-24,180384.11711035465,2.0,{}
2022-05-25,180384.11711035465,2.0,{}
2022-05-26,180384.11711035465,2.0,{}
2022-05-27,180384.11711035465,2.0,{}
2022-05-31,180384.11711035465,2.0,{}
2022-06-01,180384.11711035465,2.0,{}
2022-06-02,180384.11711035465,2.0,{}
2022-06-03,180384.11711035465,2.0,{}
2022-06-06,180384.11711035465,2.0,{}
2022-06-07,180384.11711035465,2.0,{}
2022-06-08,180384.11711035465,2.0,{}
2022-06-09,180384.11711035465,2.0,{}
2022-06-10,180384.11711035465,2.0,{}
2022-06-13,180384.11711035465,2.0,{}
2022-06-14,180384.11711035465,2.0,{}
2022-06-15,180384.11711035465,2.0,{}
2022-06-16,180384.11711035465,2.0,{}
2022-06-17,180384.11711035465,2.0,{}
2022-06-21,180384.11711035465,2.0,{}
2022-06-22,180384.11711035465,2.0,{}
2022-06-23,180384.11711035465,2.0,{}
2022-06-24,180384.11711035465,2.0,{}
2022-06-27,180384.11711035465,2.0,{}
2022-06-28,180384.11711035465,2.0,{}
2022-06-29,180384.11711035465,2.0,{}
2022-06-30,180384.11711035465,2.0,{}
2022-07-01,180384.11711035465,2.0,{}
2022-07-05,180384.11711035465,2.0,{}
2022-07-06,180384.11711035465,2.0,{}
2022-07-07,180384.11711035465,2.0,{}
2022-07-08,180384.11711035465,2.0,{}
2022-07-11,180384.11711035465,2.0,{}
2022-07-12,180384.11711035465,2.0,{}
2022-07-13,180384.11711035465,2.0,{}
2022-07-14,180384.11711035465,2.0,{}
2022-07-15,180384.11711035465,2.0,{}
2022-07-18,180384.11711035465,2.0,{}
2022-07-19,180384.11711035465,2.0,{}
2022-07-20,180384.11711035465,2.0,{}
2022-07-21,180384.11711035465,2.0,{}
2022-07-22,180384.11711035465,2.0,{}
2022-07-25,180384.11711035465,2.0,{}
2022-07-26,180384.11711035465,2.0,{}
2022-07-27,180384.11711035465,2.0,{}
2022-07-28,180384.11711035465,2.0,{}
2022-07-29,180384.11711035465,2.0,{}
2022-08-01,180384.11711035465,2.0,{}
2022-08-02,180384.11711035465,2.0,{}
2022-08-03,180384.11711035465,2.0,{}
2022-08-04,180384.11711035465,2.0,{}
2022-08-05,180384.11711035465,2.0,{}
2022-08-08,180384.11711035465,2.0,{}
2022-08-09,178609.77495191476,2.0,{'IWM': 0.995}
2022-08-10,182738.99153799203,2.0,{'IWM': 0.503}
2022-08-11,183082.3100804725,2.0,{'IWM': 0.504}
2022-08-12,184968.13487905648,2.0,{'IWM': 0.509}
2022-08-15,185302.03111929086,2.0,{'IWM': 0.51}
2022-08-16,185264.42482656625,2.0,{'IWM': 0.51}
2022-08-17,184045.59013477483,2.0,"{'SPY': 0.333, 'IWM': 0.33, 'XLK': 0.333}"
2022-08-18,184944.84280506292,2.0,"{'SPY': 0.332, 'IWM': 0.331, 'XLK': 0.333}"
2022-08-19,181687.93246570745,2.0,"{'SPY': 0.333, 'IWM': 0.329, 'XLK': 0.333}"
2022-08-22,177507.2345592133,2.0,"{'SPY': 0.334, 'IWM': 0.33, 'XLK': 0.331}"
2022-08-23,177303.92215076604,2.0,"{'SPY': 0.334, 'IWM': 0.331, 'XLK': 0.331}"
2022-08-24,177979.01486316838,2.0,"{'SPY': 0.334, 'IWM': 0.332, 'XLK': 0.33}"
2022-08-25,179872.85539444158,2.0,"{'SPY': 0.335, 'IWM': 0.334}"
2022-08-26,173887.23463199683,2.0,"{'SPY': 0.498, 'IWM': 0.5}"
2022-08-29,172512.52859963963,2.0,{'IWM': 0.998}
2022-08-30,170103.11505593846,2.0,{'IWM': 0.998}
2022-08-31,169073.17297830174,2.0,{'IWM': 0.998}
2022-09-01,167233.93173684666,2.0,{'IWM': 0.998}
2022-09-02,165937.28427590916,2.0,{'IWM': 0.998}
2022-09-06,164300.3641404111,2.0,{'IWM': 0.998}
2022-09-07,163946.7813306471,2.0,{}
2022-09-08,165678.67675078625,2.0,{'XLK': 0.993}
2022-09-09,168930.45478118176,2.0,{'XLK': 0.993}
2022-09-12,171619.892227776,2.0,{'XLK': 0.993}
2022-09-13,162573.59042418713,2.0,{'XLK': 0.993}
2022-09-14,163160.47236693616,2.0,{'XLK': 0.993}
2022-09-15,159431.87434447522,2.0,{'XLK': 0.992}
2022-09-16,158551.74330962414,2.0,{'XLK': 0.992}
2022-09-19,159834.80162871594,2.0,{'XLK': 0.992}
2022-09-20,158903.4388281178,2.0,{'XLK': 0.992}
2022-09-21,156440.21744979138,2.0,{'XLK': 0.992}
2022-09-22,154859.33371794934,2.0,{'XLK': 0.992}
2022-09-23,152849.551842339,2.0,{'XLK': 0.992}
2022-09-26,152346.07019756243,2.0,{}
2022-09-27,152346.07019756243,2.0,{}
2022-09-28,155349.00482003507,2.0,{'QQQ': 1.0}
2022-09-29,150870.76379220304,2.0,{'QQQ': 1.0}
2022-09-30,148312.49813668546,2.0,{'QQQ': 1.0}
2022-10-03,151791.91384713468,2.0,{'QQQ': 1.0}
2022-10-04,154814.0558286038,2.0,{}
2022-10-05,154814.0558286038,2.0,{}
2022-10-06,154814.0558286038,2.0,{}
2022-10-07,154814.0558286038,2.0,{}
2022-10-10,154814.0558286038,2.0,{}
2022-10-11,154814.0558286038,2.0,{}
2022-10-12,154814.0558286038,2.0,{}
2022-10-13,162037.27896576826,2.0,{'SPY': 0.978}
2022-10-14,158424.06631928388,2.0,{'SPY': 0.978}
2022-10-17,162405.5166366667,2.0,{'SPY': 0.979}
2022-10-18,164272.73849945967,2.0,{'SPY': 0.979}
2022-10-19,163133.3326156706,2.0,{'SPY': 0.979}
2022-10-20,161794.67825776045,2.0,{'SPY': 0.978}
2022-10-21,165641.7768295378,2.0,{'SPY': 0.979}
2022-10-24,166974.83887256612,2.0,{'SPY': 0.502}
2022-10-25,168314.2409721755,2.0,{'SPY': 0.506}
2022-10-26,167672.19824756612,2.0,{'SPY': 0.504}
2022-10-27,166530.47887991957,2.0,{'SPY': 0.999}
2022-10-28,170490.04025076918,2.0,{'SPY': 0.999}
2022-10-31,169259.23724173597,2.0,{'SPY': 0.999}
2022-11-01,168519.02129935316,2.0,{'SPY': 0.999}
2022-11-02,164292.27956961683,2.0,{'SPY': 0.999}
2022-11-03,162601.56606864027,2.0,{'SPY': 0.999}
2022-11-04,164940.49380301527,2.0,{'SPY': 0.999}
2022-11-07,166517.3257732301,2.0,{'SPY': 0.999}
2022-11-08,167415.23892020277,2.0,{'SPY': 0.999}
2022-11-09,163968.13043021254,2.0,{'SPY': 0.999}
2022-11-10,172973.568113318,2.0,{'SPY': 0.999}
2022-11-11,173324.4395361747,2.0,{}
2022-11-14,173324.4395361747,2.0,{}
2022-11-15,173324.4395361747,2.0,{}
2022-11-16,173324.4395361747,2.0,{}
2022-11-17,173324.4395361747,2.0,{}
2022-11-18,173324.4395361747,2.0,{}
2022-11-21,173324.4395361747,2.0,{}
2022-11-22,173324.4395361747,2.0,{}
2022-11-23,173324.4395361747,2.0,{}
2022-11-25,173324.4395361747,2.0,{}
2022-11-28,173324.4395361747,2.0,{}
2022-11-29,173324.4395361747,2.0,{}
2022-11-30,173324.4395361747,2.0,{}
2022-12-01,173324.4395361747,2.0,{}
2022-12-02,173324.4395361747,2.0,{}
2022-12-05,173324.4395361747,2.0,{}
2022-12-06,173324.4395361747,2.0,{}
2022-12-07,173324.4395361747,2.0,{}
2022-12-08,173324.4395361747,2.0,{}
2022-12-09,173324.4395361747,2.0,{}
2022-12-12,173324.4395361747,2.0,{}
2022-12-13,173324.4395361747,2.0,{}
2022-12-14,173324.4395361747,2.0,{}
2022-12-15,173324.4395361747,2.0,{}
2022-12-16,173324.4395361747,2.0,{}
2022-12-19,173324.4395361747,2.0,{}
2022-12-20,173324.4395361747,2.0,{}
2022-12-21,173324.4395361747,2.0,{}
2022-12-22,173324.4395361747,2.0,{}
2022-12-23,173324.4395361747,2.0,{}
2022-12-27,173324.4395361747,2.0,{}
2022-12-28,173324.4395361747,2.0,{}
2022-12-29,173324.4395361747,2.0,{}
2022-12-30,173324.4395361747,2.0,{}
2023-01-03,173324.4395361747,2.0,{}
2023-01-04,173324.4395361747,2.0,{}
2023-01-05,173324.4395361747,2.0,{}
2023-01-06,173324.4395361747,2.0,{}
2023-01-09,173324.4395361747,2.0,{}
2023-01-10,173324.4395361747,2.0,{}
2023-01-11,173324.4395361747,2.0,{}
2023-01-12,173324.4395361747,2.0,{}
2023-01-13,173324.4395361747,2.0,{}
2023-01-17,173324.4395361747,2.0,{}
2023-01-18,173324.4395361747,2.0,{}
2023-01-19,173324.4395361747,2.0,{}
2023-01-20,173324.4395361747,2.0,{}
2023-01-23,173324.4395361747,2.0,{}
2023-01-24,173324.4395361747,2.0,{}
2023-01-25,173324.4395361747,2.0,{}
2023-01-26,173324.4395361747,2.0,{}
2023-01-27,173324.4395361747,2.0,{}
2023-01-30,173324.4395361747,2.0,{}
2023-01-31,173324.4395361747,2.0,{}
2023-02-01,173324.4395361747,2.0,{}
2023-02-02,173324.4395361747,2.0,{}
2023-02-03,173970.64282871384,2.0,{'QQQ': 0.977}
2023-02-06,172532.44525791306,2.0,{'QQQ': 0.977}
2023-02-07,176025.13922763962,2.0,{'QQQ': 0.978}
2023-02-08,174073.81311868242,2.0,{'QQQ': 0.497}
2023-02-09,173308.50977395586,2.0,{'QQQ': 0.495}
2023-02-10,172969.3773521571,2.0,"{'QQQ': 0.493, 'XLK': 0.499}"
2023-02-13,175986.91389550912,2.0,{'XLK': 1.0}
2023-02-14,176738.45163049447,2.0,{'XLK': 1.0}
2023-02-15,176593.676082481,2.0,{'XLK': 0.503}
2023-02-16,175053.166858543,2.0,{'XLK': 0.498}
2023-02-17,173966.69039592132,2.0,"{'QQQ': 0.499, 'XLK': 0.495}"
2023-02-21,169864.38287791595,2.0,"{'QQQ': 0.499, 'XLK': 0.495}"
2023-02-22,170079.29219988728,2.0,{'QQQ': 0.499}
2023-02-23,170820.56374529743,2.0,{'QQQ': 0.501}
2023-02-24,169285.79655521648,2.0,{'XLK': 0.991}
2023-02-27,170185.40583866375,2.0,{'XLK': 0.991}
2023-02-28,169815.68362491863,2.0,{'XLK': 0.991}
2023-03-01,168583.25700443523,2.0,{'XLK': 0.991}
2023-03-02,170641.4446722819,2.0,{'XLK': 0.991}
2023-03-03,174277.05606144207,2.0,{'XLK': 0.991}
2023-03-06,175102.77862613933,2.0,{'XLK': 0.991}
2023-03-07,172946.01760929363,2.0,{'XLK': 0.991}
2023-03-08,174363.3341986491,2.0,{'XLK': 0.991}
2023-03-09,171886.1665045573,2.0,{'XLK': 0.991}
2023-03-10,168891.36846988933,2.0,{'XLK': 0.991}
2023-03-13,169803.36917179363,2.0,{'XLK': 0.991}
2023-03-14,173685.5197607829,2.0,{'XLK': 0.991}
2023-03-15,173784.13159244793,2.0,{'XLK': 0.991}
2023-03-16,178615.18776005047,2.0,{'XLK': 0.991}
2023-03-17,178368.7062842204,2.0,{'XLK': 0.991}
2023-03-20,178845.44879215496,2.0,{'XLK': 0.991}
2023-03-21,180278.25465458172,2.0,{'XLK': 0.991}
2023-03-22,178499.64355533855,2.0,{'XLK': 0.991}
2023-03-23,181377.51200931804,2.0,{'XLK': 0.991}
2023-03-24,181846.86584537762,2.0,{'XLK': 0.991}
2023-03-27,180451.17651432293,2.0,{'XLK': 0.991}
2023-03-28,179611.2538458659,2.0,{'XLK': 0.991}
2023-03-29,183341.37866276043,2.0,{'XLK': 0.991}
2023-03-30,185453.480545695,2.0,{'XLK': 0.992}
2023-03-31,188084.3672491862,2.0,{'XLK': 0.992}
2023-04-03,187787.89679020183,2.0,{'XLK': 0.992}
2023-04-04,187382.44556783207,2.0,{'XLK': 0.498}
2023-04-05,185655.5806823132,2.0,"{'QQQ': 0.498, 'XLK': 0.497}"
2023-04-06,186802.50774530147,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-10,186699.99297479365,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-11,185230.49553827022,2.0,"{'QQQ': 0.499, 'XLK': 0.496}"
2023-04-12,183890.29589227412,2.0,"{'QQQ': 0.498, 'XLK': 0.497}"
2023-04-13,187385.878655946,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-14,186693.15563348506,2.0,"{'QQQ': 0.5, 'XLK': 0.496}"
2023-04-17,187108.5650573132,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-18,187401.00676873897,2.0,"{'QQQ': 0.498, 'XLK': 0.497}"
2023-04-19,187089.22460321162,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-20,185767.19445184444,2.0,"{'QQQ': 0.499, 'XLK': 0.497}"
2023-04-21,185564.81200555537,2.0,"{'QQQ': 0.5, 'XLK': 0.496}"
2023-04-24,184978.0007805655,2.0,"{'QQQ': 0.5, 'XLK': 0.106}"
2023-04-25,183132.07575685997,2.0,{'QQQ': 0.496}
2023-04-26,183682.57728273887,2.0,{'QQQ': 0.497}
2023-04-27,186165.54078371543,2.0,{'QQQ': 0.504}
2023-04-28,187494.9705512345,2.0,{'QQQ': 0.999}
2023-05-01,187280.09097359778,2.0,{'QQQ': 0.999}
2023-05-02,185648.36608956457,2.0,{'QQQ': 0.999}
2023-05-03,184434.6770331681,2.0,{'QQQ': 0.999}
2023-05-04,183784.2848517716,2.0,{'QQQ': 0.999}
2023-05-05,187686.61990426184,2.0,{'QQQ': 0.999}
2023-05-08,188151.13421700598,2.0,{'QQQ': 0.999}
2023-05-09,186960.7294928849,2.0,{'QQQ': 0.999}
2023-05-10,188993.1757514298,2.0,{'QQQ': 0.999}
2023-05-11,189608.72259591223,2.0,{'QQQ': 0.999}
2023-05-12,188929.3106696427,2.0,{'QQQ': 0.999}
2023-05-15,189951.35037301184,2.0,{'QQQ': 0.999}
2023-05-16,190166.1938788712,2.0,{'QQQ': 0.999}
2023-05-17,192465.7516486466,2.0,{'QQQ': 0.999}
2023-05-18,196037.03796456457,2.0,{'QQQ': 0.999}
2023-05-19,195595.71780465246,2.0,{'QQQ': 0.999}
2023-05-22,196251.89950631262,2.0,{'QQQ': 0.999}
2023-05-23,194475.5293247485,2.0,{'QQQ': 0.499}
2023-05-24,194010.36816339762,2.0,"{'QQQ': 0.497, 'XLK': 0.497}"
2023-05-25,198896.86635985164,2.0,{'QQQ': 0.497}
2023-05-26,203965.33233720544,2.0,"{'QQQ': 0.497, 'XLK': 0.501}"
2023-05-30,204970.92617112878,2.0,"{'QQQ': 0.497, 'XLK': 0.502}"
2023-05-31,203535.84053880456,2.0,"{'QQQ': 0.497, 'XLK': 0.501}"
2023-06-01,205741.26812822107,2.0,"{'QQQ': 0.498, 'XLK': 0.501}"
2023-06-02,207098.57971269373,2.0,"{'QQQ': 0.498, 'XLK': 0.5}"
2023-06-05,206575.59405595544,2.0,"{'QQQ': 0.5, 'XLK': 0.498}"
2023-06-06,206533.33654863123,2.0,"{'QQQ': 0.5, 'XLK': 0.498}"
2023-06-07,203243.58918077234,2.0,"{'QQQ': 0.499, 'XLK': 0.499}"
2023-06-08,205601.21766740564,2.0,"{'QQQ': 0.5, 'XLK': 0.499}"
2023-06-09,206502.6854942489,2.0,"{'QQQ': 0.499, 'XLK': 0.499}"
2023-06-12,210484.8834541488,2.0,"{'QQQ': 0.498, 'XLK': 0.5}"
2023-06-13,211929.64331132654,2.0,"{'QQQ': 0.499, 'XLK': 0.5}"
2023-06-14,213789.57125932458,2.0,"{'QQQ': 0.498, 'XLK': 0.5}"
2023-06-15,216435.18808824304,2.0,"{'QQQ': 0.498, 'XLK': 0.501}"
2023-06-16,214863.962143724,2.0,"{'QQQ': 0.498, 'XLK': 0.5}"
2023-06-20,213984.5262993026,2.0,"{'QQQ': 0.499, 'XLK': 0.499}"
2023-06-21,210948.88225633386,2.0,"{'QQQ': 0.5, 'XLK': 0.499}"
2023-06-22,211696.0224646409,2.0,{'QQQ': 0.504}
2023-06-23,210707.4021746482,2.0,{'QQQ': 0.994}
2023-06-26,207900.41432064428,2.0,{'QQQ': 0.994}
2023-06-27,211272.6816692594,2.0,"{'QQQ': 0.425, 'XLK': 0.426}"
2023-06-28,211500.73545649083,2.0,"{'QQQ': 0.426, 'XLK': 0.426}"
2023-06-29,211463.61528200816,2.0,"{'QQQ': 0.498, 'XLK': 0.501}"
2023-06-30,214550.08912463483,2.0,"{'QQQ': 0.498, 'XLK': 0.334}"
2023-07-03,214649.20081897077,2.0,"{'QQQ': 0.499, 'XLK': 0.333}"
2023-07-05,214129.7588381318,2.0,{'QQQ': 0.5}
2023-07-06,213345.43203606282,2.0,"{'SPY': 0.498, 'QQQ': 0.498}"
2023-07-07,212724.4732347933,2.0,"{'SPY': 0.498, 'QQQ': 0.498}"
2023-07-10,213027.2071825472,2.0,"{'SPY': 0.498, 'QQQ': 0.497}"
2023-07-11,213918.54718538746,2.0,"{'SPY': 0.336, 'QQQ': 0.334}"
2023-07-12,215359.38388594874,2.0,"{'SPY': 0.5, 'QQQ': 0.336}"
2023-07-13,217441.15997847804,2.0,"{'SPY': 0.499, 'QQQ': 0.338}"
2023-07-14,217301.16721238501,2.0,"{'SPY': 0.499, 'QQQ': 0.499}"
2023-07-17,218691.4169377268,2.0,"{'SPY': 0.498, 'QQQ': 0.501}"
2023-07-18,220396.54004563697,2.0,"{'SPY': 0.498, 'QQQ': 0.501}"
2023-07-19,220693.0557566972,2.0,"{'SPY': 0.335, 'QQQ': 0.334}"
2023-07-20,217777.85442947896,2.0,"{'SPY': 0.501, 'QQQ': 0.494}"
2023-07-21,217908.58550622367,2.0,"{'SPY': 0.335, 'QQQ': 0.332}"
2023-07-24,218418.490168856,2.0,"{'SPY': 0.251, 'QQQ': 0.251, 'IWM': 0.25}"
2023-07-25,219322.9864394254,2.0,"{'SPY': 0.331, 'IWM': 0.332, 'XLK': 0.335}"
2023-07-26,218919.92277975744,2.0,"{'SPY': 0.332, 'IWM': 0.335, 'XLK': 0.332}"
2023-07-27,218452.7563743963,2.0,"{'SPY': 0.33, 'IWM': 0.332}"
2023-07-28,220606.24925143752,2.0,"{'SPY': 0.33, 'QQQ': 0.335, 'IWM': 0.333}"
2023-07-31,221634.99278171096,2.0,"{'SPY': 0.329, 'QQQ': 0.334, 'IWM': 0.335}"
2023-08-01,220914.7122946504,2.0,"{'SPY': 0.329, 'QQQ': 0.334, 'IWM': 0.334}"
2023-08-02,217278.14350802932,2.0,"{'SPY': 0.33, 'QQQ': 0.332, 'IWM': 0.335}"
2023-08-03,216751.44908053908,2.0,"{'SPY': 0.33, 'QQQ': 0.333, 'IWM': 0.335}"
2023-08-04,215944.77220065627,2.0,"{'SPY': 0.33, 'QQQ': 0.332, 'IWM': 0.336}"
2023-08-07,217222.34870822463,2.0,"{'SPY': 0.331, 'QQQ': 0.333, 'IWM': 0.334}"
2023-08-08,215839.16499240432,2.0,"{'SPY': 0.331, 'QQQ': 0.332, 'IWM': 0.334}"
2023-08-09,214008.35902316603,2.0,"{'SPY': 0.332, 'QQQ': 0.332, 'IWM': 0.334}"
2023-08-10,213847.54691989455,2.0,"{'SPY': 0.332, 'QQQ': 0.332, 'IWM': 0.333}"
2023-08-11,213036.4019991592,2.0,"{'SPY': 0.333, 'QQQ': 0.332}"
2023-08-14,214952.6925521348,2.0,"{'SPY': 0.497, 'QQQ': 0.5}"
2023-08-15,212566.62327723246,2.0,"{'SPY': 0.497, 'QQQ': 0.5}"
2023-08-16,212251.4741620247,2.0,{}
2023-08-17,212251.4741620247,2.0,{}
2023-08-18,214672.47887055835,2.0,{'XLK': 0.99}
2023-08-21,218730.52235047778,2.0,{'XLK': 0.99}
2023-08-22,218485.77042024097,2.0,{'XLK': 0.99}
2023-08-23,222389.26430146655,2.0,{'XLK': 0.99}
2023-08-24,217313.4204904314,2.0,{'XLK': 0.99}
2023-08-25,219503.5306970354,2.0,{'XLK': 0.99}
2023-08-28,221281.34174745044,2.0,{'XLK': 0.99}
2023-08-29,225674.3595163103,2.0,{'XLK': 0.99}
2023-08-30,227361.98826234302,2.0,{'XLK': 0.991}
2023-08-31,228457.07340638599,2.0,{'XLK': 0.991}
2023-09-01,229152.75688569507,2.0,{'XLK': 0.991}
2023-09-05,229964.3175164934,2.0,{'XLK': 0.991}
2023-09-06,227555.2703897234,2.0,{'XLK': 0.991}
2023-09-07,224295.89004914722,2.0,{'XLK': 0.99}
2023-09-08,224759.67903535327,2.0,{'XLK': 0.99}
2023-09-11,225919.17152802905,2.0,{'XLK': 0.99}
2023-09-12,221861.04793946704,2.0,{'XLK': 0.99}
2023-09-13,222415.03925721606,2.0,{'XLK': 0.99}
2023-09-14,224012.48569886645,2.0,{'XLK': 0.99}
2023-09-15,219748.26260011157,2.0,{'XLK': 0.99}
2023-09-18,220794.02084748706,2.0,{'XLK': 0.99}
2023-09-19,220677.8232614275,2.0,{'XLK': 0.99}
2023-09-20,217243.6658899065,2.0,{'XLK': 0.99}
2023-09-21,213964.49871461352,2.0,{'XLK': 0.99}
2023-09-22,214840.8253813699,2.0,{}
2023-09-25,216938.41307244854,2.0,{'IWM': 0.994}
2023-09-26,214165.65355096417,2.0,{'IWM': 0.994}
2023-09-27,216155.77037225323,2.0,{'IWM': 0.994}
2023-09-28,218097.05467401104,2.0,{'IWM': 0.994}
2023-09-29,217071.43760858136,2.0,{'IWM': 0.994}
2023-10-02,213811.5219591673,2.0,{'IWM': 0.994}
2023-10-03,210234.1949328001,2.0,{'IWM': 0.994}
2023-10-04,210023.29771119685,2.0,{}
2023-10-05,210040.06581190892,2.0,{'SPY': 0.999}
2023-10-06,212531.51417616673,2.0,{'SPY': 0.999}
2023-10-09,213890.94868544408,2.0,{'SPY': 0.999}
2023-10-10,215003.22743300267,2.0,{'SPY': 0.999}
2023-10-11,215883.13618544408,2.0,{'SPY': 0.999}
2023-10-12,214568.21461561986,2.0,{'SPY': 0.999}
2023-10-13,213500.4176795847,2.0,{'SPY': 0.999}
2023-10-16,215744.71028212376,2.0,{'SPY': 0.999}
2023-10-17,215734.81160048314,2.0,{'SPY': 0.999}
2023-10-18,212862.73091200658,2.0,{'SPY': 0.999}
2023-10-19,210994.12129286595,2.0,{'SPY': 0.999}
2023-10-20,208403.82618788548,2.0,{'SPY': 0.999}
2023-10-23,208042.94453505345,2.0,{'SPY': 0.999}
2023-10-24,209609.98677138158,2.0,{'SPY': 0.999}
2023-10-25,206604.429520405,2.0,{'SPY': 0.999}
2023-10-26,204132.71626356908,2.0,{'SPY': 0.999}
2023-10-27,204892.26681772526,2.0,{}
2023-10-30,204892.26681772526,2.0,{}
2023-10-31,205802.56692798843,2.0,{'QQQ': 1.0}
2023-11-01,207813.78600559873,2.0,{'QQQ': 0.504}
2023-11-02,209716.52800999326,2.0,{'QQQ': 0.509}
2023-11-03,210970.3415475909,2.0,{'QQQ': 0.512}
2023-11-06,211410.78460179013,2.0,{'QQQ': 0.513}
2023-11-07,212435.5597482745,2.0,{'QQQ': 0.515}
2023-11-08,212441.68515503124,2.0,{'QQQ': 1.0}
2023-11-09,210807.15237915234,2.0,{'QQQ': 1.0}
2023-11-10,215545.61288940624,2.0,{'QQQ': 1.0}
2023-11-13,214580.7050584815,2.0,{}
2023-11-14,214580.7050584815,2.0,{}
2023-11-15,214580.7050584815,2.0,{}
2023-11-16,216021.86753833687,2.0,{'XLK': 0.998}
